transaction id,timestamp,transaction type,merchant_category,amount (INR),transaction_status,sender_state,sender_bank,receiver_bank,device_type,network_type,hour_of_day,day_of_week,is_weekend,hour
TXN0000000567,2024-10-07 04:53:00,P2P,Grocery,2533,SUCCESS,Rajasthan,Yes Bank,Kotak,Android,3G,4,Monday,False,4
TXN0000000568,2024-03-01 19:06:00,Bill Payment,Utilities,6857,SUCCESS,West Bengal,Axis,Kotak,Android,4G,19,Friday,False,19
TXN0000000569,2024-08-07 15:10:00,P2M,Utilities,645,SUCCESS,Tamil Nadu,HDFC,PNB,Web,4G,15,Wednesday,False,15
TXN0000000570,2024-05-28 09:51:00,P2P,Shopping,4394,SUCCESS,Karnataka,SBI,HDFC,Android,4G,9,Tuesday,False,9
TXN0000000571,2024-03-01 20:59:00,P2M,Grocery,93,SUCCESS,Uttar Pradesh,IndusInd,Axis,Android,4G,20,Friday,False,20
TXN0000000572,2024-03-17 18:28:00,Bill Payment,Transport,191,SUCCESS,Uttar Pradesh,ICICI,PNB,Android,4G,18,Sunday,True,18
TXN0000000573,2024-06-26 11:38:00,Bill Payment,Food,668,SUCCESS,West Bengal,IndusInd,Kotak,iOS,4G,11,Wednesday,False,11
TXN0000000574,2024-11-10 12:45:00,P2M,Entertainment,88,SUCCESS,Andhra Pradesh,SBI,IndusInd,Android,4G,12,Sunday,True,12
TXN0000000575,2024-04-29 16:01:00,P2M,Shopping,1371,SUCCESS,West Bengal,SBI,SBI,Android,4G,16,Monday,False,16
TXN0000000576,2024-09-05 14:59:00,P2M,Healthcare,214,SUCCESS,Rajasthan,SBI,SBI,Android,4G,14,Thursday,False,14
TXN0000000577,2024-07-29 10:55:00,P2P,Shopping,776,SUCCESS,Uttar Pradesh,ICICI,PNB,Android,5G,10,Monday,False,10
TXN0000000578,2024-04-04 13:43:00,P2M,Utilities,3101,SUCCESS,Telangana,SBI,SBI,Android,4G,13,Thursday,False,13
TXN0000000579,2024-04-29 21:19:00,P2M,Transport,655,SUCCESS,Tamil Nadu,SBI,IndusInd,iOS,4G,21,Monday,False,21
TXN0000000580,2024-07-21 13:00:00,P2P,Utilities,2332,SUCCESS,Maharashtra,Axis,ICICI,Android,4G,13,Sunday,True,13
TXN0000000581,2024-08-18 14:20:00,Bill Payment,Grocery,1287,SUCCESS,Maharashtra,SBI,SBI,Web,4G,14,Sunday,True,14
TXN0000000582,2024-10-25 21:53:00,P2P,Shopping,869,SUCCESS,Uttar Pradesh,Axis,Kotak,iOS,5G,21,Friday,False,21
TXN0000000583,2024-11-26 21:06:00,P2M,Utilities,325,SUCCESS,West Bengal,Kotak,SBI,iOS,4G,21,Tuesday,False,21
TXN0000000584,2024-11-02 07:39:00,P2P,Fuel,653,SUCCESS,Delhi,ICICI,IndusInd,Web,5G,7,Saturday,True,7
TXN0000000585,2024-09-15 08:12:00,P2M,Shopping,5196,SUCCESS,Maharashtra,PNB,SBI,iOS,WiFi,8,Sunday,True,8
TXN0000000586,2024-10-04 19:37:00,P2P,Entertainment,766,SUCCESS,Andhra Pradesh,HDFC,Kotak,Android,4G,19,Friday,False,19
TXN0000000587,2024-12-04 17:24:00,Bill Payment,Grocery,1006,SUCCESS,West Bengal,SBI,HDFC,Android,4G,17,Wednesday,False,17
TXN0000000588,2024-11-13 19:13:00,P2P,Transport,126,FAILED,Rajasthan,HDFC,PNB,Android,5G,19,Wednesday,False,19
TXN0000000589,2024-12-13 17:38:00,P2P,Grocery,1944,SUCCESS,Gujarat,Axis,PNB,Android,5G,17,Friday,False,17
TXN0000000590,2024-09-03 14:50:00,P2M,Grocery,1623,SUCCESS,Gujarat,Yes Bank,Axis,Android,4G,14,Tuesday,False,14
TXN0000000591,2024-05-20 23:23:00,P2P,Food,113,SUCCESS,Delhi,IndusInd,ICICI,Android,4G,23,Monday,False,23
TXN0000000592,2024-07-04 12:45:00,P2M,Grocery,914,SUCCESS,Rajasthan,PNB,Kotak,Android,5G,12,Thursday,False,12
TXN0000000593,2024-08-27 12:30:00,P2M,Utilities,629,SUCCESS,Tamil Nadu,IndusInd,HDFC,Android,4G,12,Tuesday,False,12
TXN0000000594,2024-03-13 12:57:00,P2P,Other,646,SUCCESS,Delhi,ICICI,SBI,iOS,5G,12,Wednesday,False,12
TXN0000000595,2024-01-27 16:26:00,P2P,Shopping,679,SUCCESS,Gujarat,Kotak,ICICI,iOS,4G,16,Saturday,True,16
TXN0000000596,2024-11-03 18:06:00,P2P,Food,460,SUCCESS,Maharashtra,Axis,ICICI,Android,3G,18,Sunday,True,18
TXN0000000597,2024-01-12 21:52:00,P2P,Utilities,2673,SUCCESS,Maharashtra,HDFC,Axis,Android,4G,21,Friday,False,21
TXN0000000598,2024-11-22 11:55:00,P2P,Grocery,389,SUCCESS,Gujarat,ICICI,HDFC,Android,3G,11,Friday,False,11
TXN0000000599,2024-10-25 04:31:00,P2P,Grocery,654,SUCCESS,Maharashtra,Yes Bank,IndusInd,Android,4G,4,Friday,False,4
TXN0000000600,2024-09-17 17:18:00,P2P,Entertainment,448,SUCCESS,Tamil Nadu,HDFC,Kotak,iOS,5G,17,Tuesday,False,17
TXN0000000601,2024-02-27 16:08:00,P2M,Other,510,SUCCESS,Maharashtra,Axis,HDFC,iOS,WiFi,16,Tuesday,False,16
TXN0000000602,2024-11-07 20:10:00,P2M,Grocery,303,SUCCESS,Telangana,Kotak,SBI,Android,4G,20,Thursday,False,20
TXN0000000603,2024-03-26 22:24:00,P2P,Grocery,1406,SUCCESS,Karnataka,PNB,Kotak,Android,4G,22,Tuesday,False,22
TXN0000000604,2024-10-17 19:17:00,P2P,Healthcare,873,SUCCESS,Gujarat,SBI,PNB,iOS,3G,19,Thursday,False,19
TXN0000000605,2024-03-20 16:19:00,P2P,Entertainment,1094,SUCCESS,Karnataka,IndusInd,IndusInd,iOS,3G,16,Wednesday,False,16
TXN0000000606,2024-06-11 18:24:00,Bill Payment,Other,2596,SUCCESS,Tamil Nadu,HDFC,SBI,iOS,5G,18,Tuesday,False,18
TXN0000000607,2024-06-26 15:11:00,P2M,Grocery,661,SUCCESS,Gujarat,Axis,SBI,Android,4G,15,Wednesday,False,15
TXN0000000608,2024-05-24 16:20:00,P2M,Entertainment,671,SUCCESS,West Bengal,Axis,Kotak,Web,4G,16,Friday,False,16
TXN0000000609,2024-05-15 16:04:00,P2P,Food,107,SUCCESS,Gujarat,Axis,HDFC,Android,WiFi,16,Wednesday,False,16
TXN0000000610,2024-03-29 21:52:00,Bill Payment,Healthcare,1688,SUCCESS,Karnataka,HDFC,SBI,Android,WiFi,21,Friday,False,21
TXN0000000611,2024-09-06 19:09:00,P2P,Entertainment,196,SUCCESS,Karnataka,IndusInd,IndusInd,Android,4G,19,Friday,False,19
TXN0000000612,2024-10-11 12:40:00,Bill Payment,Food,408,SUCCESS,Maharashtra,Axis,SBI,Android,4G,12,Friday,False,12
TXN0000000613,2024-06-10 13:59:00,P2M,Transport,401,SUCCESS,Andhra Pradesh,IndusInd,ICICI,iOS,3G,13,Monday,False,13
TXN0000000614,2024-10-16 12:31:00,P2M,Grocery,208,SUCCESS,Uttar Pradesh,HDFC,SBI,iOS,WiFi,12,Wednesday,False,12
TXN0000000615,2024-02-12 18:46:00,P2P,Transport,1496,SUCCESS,Uttar Pradesh,ICICI,SBI,Android,4G,18,Monday,False,18
TXN0000000616,2024-12-13 16:21:00,Recharge,Shopping,331,SUCCESS,Tamil Nadu,SBI,Axis,iOS,4G,16,Friday,False,16
TXN0000000617,2024-09-11 09:02:00,P2P,Grocery,301,SUCCESS,Telangana,SBI,ICICI,Android,4G,9,Wednesday,False,9
TXN0000000618,2024-09-04 12:54:00,P2P,Food,70,SUCCESS,Maharashtra,HDFC,IndusInd,iOS,4G,12,Wednesday,False,12
TXN0000000619,2024-03-11 22:44:00,P2P,Other,581,SUCCESS,Telangana,ICICI,PNB,Android,4G,22,Monday,False,22
TXN0000000620,2024-05-21 23:50:00,P2P,Education,7282,SUCCESS,Uttar Pradesh,SBI,ICICI,Android,4G,23,Tuesday,False,23
TXN0000000621,2024-11-21 12:33:00,P2P,Grocery,1228,SUCCESS,Maharashtra,SBI,ICICI,Web,4G,12,Thursday,False,12
TXN0000000622,2024-10-05 14:48:00,P2M,Grocery,948,SUCCESS,Tamil Nadu,Kotak,SBI,Android,WiFi,14,Saturday,True,14
TXN0000000623,2024-11-30 12:36:00,P2P,Utilities,1097,SUCCESS,Uttar Pradesh,ICICI,SBI,Android,4G,12,Saturday,True,12
TXN0000000624,2024-05-23 18:19:00,P2M,Transport,597,SUCCESS,Telangana,ICICI,Yes Bank,Android,4G,18,Thursday,False,18
TXN0000000625,2024-10-30 15:42:00,P2M,Fuel,419,SUCCESS,Delhi,IndusInd,Kotak,iOS,4G,15,Wednesday,False,15
TXN0000000626,2024-07-12 17:20:00,P2P,Transport,151,SUCCESS,Uttar Pradesh,ICICI,IndusInd,Android,4G,17,Friday,False,17
TXN0000000627,2024-01-27 20:33:00,P2M,Food,327,SUCCESS,Tamil Nadu,ICICI,SBI,Android,WiFi,20,Saturday,True,20
TXN0000000628,2024-05-21 10:17:00,P2M,Food,68,SUCCESS,Karnataka,Yes Bank,HDFC,Android,4G,10,Tuesday,False,10
TXN0000000629,2024-06-04 21:10:00,P2M,Utilities,5176,SUCCESS,Gujarat,Kotak,PNB,Android,4G,21,Tuesday,False,21
TXN0000000630,2024-08-02 18:24:00,P2M,Fuel,1172,SUCCESS,Telangana,Axis,Yes Bank,Android,4G,18,Friday,False,18
TXN0000000631,2024-03-25 19:45:00,P2P,Shopping,244,SUCCESS,Rajasthan,IndusInd,PNB,Android,3G,19,Monday,False,19
TXN0000000632,2024-06-28 05:25:00,P2M,Entertainment,215,SUCCESS,West Bengal,SBI,HDFC,Android,4G,5,Friday,False,5
TXN0000000633,2024-10-20 13:13:00,Bill Payment,Fuel,349,SUCCESS,Gujarat,IndusInd,IndusInd,Android,5G,13,Sunday,True,13
TXN0000000634,2024-02-08 18:15:00,P2P,Grocery,197,FAILED,Karnataka,IndusInd,SBI,Android,WiFi,18,Thursday,False,18
TXN0000000635,2024-10-27 05:55:00,P2M,Food,1107,SUCCESS,Gujarat,Axis,IndusInd,Android,4G,5,Sunday,True,5
TXN0000000636,2024-06-09 09:30:00,P2P,Food,135,SUCCESS,Gujarat,SBI,SBI,Android,WiFi,9,Sunday,True,9
TXN0000000637,2024-07-28 13:10:00,Bill Payment,Utilities,2362,SUCCESS,Tamil Nadu,ICICI,Kotak,Android,4G,13,Sunday,True,13
TXN0000000638,2024-05-27 00:11:00,P2P,Shopping,422,SUCCESS,Maharashtra,IndusInd,Kotak,Android,4G,0,Monday,False,0
TXN0000000639,2024-11-26 11:56:00,P2P,Grocery,3084,SUCCESS,Telangana,Yes Bank,SBI,Web,4G,11,Tuesday,False,11
TXN0000000640,2024-07-24 10:13:00,P2P,Entertainment,1001,SUCCESS,Uttar Pradesh,ICICI,SBI,Android,4G,10,Wednesday,False,10
TXN0000000641,2024-08-06 20:01:00,P2P,Transport,98,SUCCESS,Andhra Pradesh,ICICI,ICICI,Android,4G,20,Tuesday,False,20
TXN0000000642,2024-04-15 18:03:00,Bill Payment,Education,14968,SUCCESS,Maharashtra,Kotak,SBI,Web,3G,18,Monday,False,18
TXN0000000643,2024-10-30 18:25:00,P2P,Food,135,SUCCESS,Andhra Pradesh,SBI,SBI,Web,5G,18,Wednesday,False,18
TXN0000000644,2024-12-28 20:30:00,P2M,Transport,287,SUCCESS,Andhra Pradesh,SBI,SBI,Android,3G,20,Saturday,True,20
TXN0000000645,2024-04-11 17:42:00,P2M,Fuel,607,SUCCESS,Rajasthan,HDFC,SBI,Android,3G,17,Thursday,False,17
TXN0000000646,2024-03-20 14:33:00,P2P,Grocery,892,SUCCESS,Tamil Nadu,HDFC,SBI,iOS,4G,14,Wednesday,False,14
TXN0000000647,2024-07-28 20:32:00,P2P,Grocery,304,SUCCESS,Delhi,PNB,ICICI,Android,3G,20,Sunday,True,20
TXN0000000648,2024-06-09 16:54:00,P2P,Grocery,584,SUCCESS,Telangana,SBI,Axis,Android,4G,16,Sunday,True,16
TXN0000000649,2024-08-23 22:30:00,P2M,Transport,635,SUCCESS,Telangana,ICICI,Yes Bank,Android,5G,22,Friday,False,22
TXN0000000650,2024-11-20 16:25:00,P2P,Education,2093,SUCCESS,Delhi,SBI,Axis,Web,4G,16,Wednesday,False,16
TXN0000000651,2024-11-25 21:16:00,P2P,Shopping,181,SUCCESS,West Bengal,HDFC,HDFC,iOS,4G,21,Monday,False,21
TXN0000000652,2024-06-25 20:46:00,P2P,Shopping,758,SUCCESS,West Bengal,SBI,SBI,Web,5G,20,Tuesday,False,20
TXN0000000653,2024-09-22 09:50:00,P2M,Food,452,SUCCESS,Delhi,IndusInd,SBI,Android,WiFi,9,Sunday,True,9
TXN0000000654,2024-05-05 16:59:00,P2P,Fuel,454,SUCCESS,Delhi,HDFC,IndusInd,Android,3G,16,Sunday,True,16
TXN0000000655,2024-08-24 10:07:00,Recharge,Grocery,191,SUCCESS,Tamil Nadu,HDFC,PNB,Android,5G,10,Saturday,True,10
TXN0000000656,2024-12-16 13:17:00,P2P,Healthcare,545,SUCCESS,Telangana,SBI,HDFC,Android,5G,13,Monday,False,13
TXN0000000657,2024-07-29 19:50:00,P2M,Grocery,2036,SUCCESS,Rajasthan,Axis,SBI,Android,4G,19,Monday,False,19
TXN0000000658,2024-10-12 13:52:00,P2P,Food,471,SUCCESS,Delhi,ICICI,IndusInd,Android,4G,13,Saturday,True,13
TXN0000000659,2024-06-27 05:42:00,P2M,Shopping,358,SUCCESS,Delhi,ICICI,Kotak,Web,4G,5,Thursday,False,5
TXN0000000660,2024-07-12 16:58:00,P2P,Education,1222,FAILED,Uttar Pradesh,IndusInd,PNB,Android,5G,16,Friday,False,16
TXN0000000661,2024-06-13 11:05:00,P2M,Transport,105,SUCCESS,Karnataka,Axis,SBI,Android,4G,11,Thursday,False,11
TXN0000000662,2024-01-15 15:04:00,P2M,Food,166,SUCCESS,Delhi,IndusInd,Axis,Android,4G,15,Monday,False,15
TXN0000000663,2024-02-11 17:41:00,P2P,Shopping,1536,SUCCESS,Delhi,IndusInd,SBI,Android,4G,17,Sunday,True,17
TXN0000000664,2024-10-05 19:30:00,P2M,Education,20396,SUCCESS,Andhra Pradesh,SBI,Kotak,iOS,4G,19,Saturday,True,19
TXN0000000665,2024-10-04 21:17:00,P2P,Other,165,FAILED,Telangana,Yes Bank,HDFC,Android,4G,21,Friday,False,21
TXN0000000666,2024-09-03 21:59:00,P2M,Education,7115,FAILED,West Bengal,HDFC,IndusInd,Android,WiFi,21,Tuesday,False,21
TXN0000000667,2024-03-16 21:22:00,P2M,Shopping,792,SUCCESS,Karnataka,SBI,Yes Bank,Web,4G,21,Saturday,True,21
TXN0000000668,2024-08-02 18:22:00,P2P,Grocery,1568,SUCCESS,Tamil Nadu,ICICI,SBI,Android,4G,18,Friday,False,18
TXN0000000669,2024-08-29 23:01:00,Bill Payment,Healthcare,477,SUCCESS,Andhra Pradesh,SBI,IndusInd,Android,5G,23,Thursday,False,23
TXN0000000670,2024-08-27 20:25:00,P2P,Other,261,SUCCESS,Maharashtra,Axis,HDFC,Android,WiFi,20,Tuesday,False,20
TXN0000000671,2024-08-08 17:00:00,Bill Payment,Shopping,791,SUCCESS,Andhra Pradesh,HDFC,SBI,Android,4G,17,Thursday,False,17
TXN0000000672,2024-01-08 19:32:00,P2M,Food,74,SUCCESS,West Bengal,HDFC,ICICI,Android,4G,19,Monday,False,19
TXN0000000673,2024-10-07 21:11:00,P2P,Grocery,1023,SUCCESS,Gujarat,ICICI,Axis,Android,4G,21,Monday,False,21
TXN0000000674,2024-12-16 21:26:00,P2M,Grocery,588,SUCCESS,Rajasthan,PNB,PNB,Android,4G,21,Monday,False,21
TXN0000000675,2024-11-22 11:31:00,P2M,Utilities,3195,SUCCESS,West Bengal,ICICI,Axis,Android,WiFi,11,Friday,False,11
TXN0000000676,2024-01-06 14:24:00,Recharge,Entertainment,436,SUCCESS,Karnataka,ICICI,Axis,Android,4G,14,Saturday,True,14
TXN0000000677,2024-06-05 14:35:00,P2P,Other,497,SUCCESS,Karnataka,IndusInd,Axis,iOS,4G,14,Wednesday,False,14
TXN0000000678,2024-03-09 08:40:00,P2P,Other,416,FAILED,Rajasthan,HDFC,Axis,Android,WiFi,8,Saturday,True,8
TXN0000000679,2024-08-31 08:01:00,Bill Payment,Shopping,432,SUCCESS,Delhi,PNB,Yes Bank,Android,5G,8,Saturday,True,8
TXN0000000680,2024-09-01 15:07:00,Bill Payment,Fuel,557,SUCCESS,Gujarat,SBI,Yes Bank,iOS,4G,15,Sunday,True,15
TXN0000000681,2024-04-08 16:58:00,P2M,Fuel,824,SUCCESS,Andhra Pradesh,Yes Bank,SBI,Android,4G,16,Monday,False,16
TXN0000000682,2024-05-14 17:31:00,P2M,Food,1347,SUCCESS,Maharashtra,Kotak,SBI,Android,3G,17,Tuesday,False,17
TXN0000000683,2024-08-17 17:52:00,P2M,Utilities,1423,SUCCESS,Uttar Pradesh,HDFC,SBI,Android,3G,17,Saturday,True,17
TXN0000000684,2024-11-11 20:35:00,P2M,Shopping,3969,FAILED,Karnataka,SBI,SBI,iOS,5G,20,Monday,False,20
TXN0000000685,2024-01-09 10:41:00,P2P,Other,598,SUCCESS,Tamil Nadu,IndusInd,SBI,Android,4G,10,Tuesday,False,10
TXN0000000686,2024-01-20 21:38:00,P2M,Entertainment,237,SUCCESS,Karnataka,PNB,SBI,iOS,4G,21,Saturday,True,21
TXN0000000687,2024-11-11 06:54:00,P2M,Shopping,1880,SUCCESS,Karnataka,IndusInd,SBI,Android,4G,6,Monday,False,6
TXN0000000688,2024-04-08 20:23:00,P2M,Fuel,516,SUCCESS,Gujarat,HDFC,SBI,Android,WiFi,20,Monday,False,20
TXN0000000689,2024-10-25 23:37:00,P2P,Food,164,SUCCESS,Telangana,PNB,Yes Bank,Android,4G,23,Friday,False,23
TXN0000000690,2024-02-04 18:09:00,P2M,Grocery,3200,SUCCESS,Maharashtra,SBI,Yes Bank,iOS,4G,18,Sunday,True,18
TXN0000000691,2024-06-27 13:51:00,P2P,Education,1719,SUCCESS,Telangana,HDFC,SBI,Android,WiFi,13,Thursday,False,13
TXN0000000692,2024-03-11 20:04:00,P2M,Other,203,SUCCESS,Rajasthan,SBI,Kotak,Android,WiFi,20,Monday,False,20
TXN0000000693,2024-06-09 16:07:00,Bill Payment,Fuel,2126,SUCCESS,Maharashtra,Axis,Yes Bank,Android,5G,16,Sunday,True,16
TXN0000000694,2024-09-13 16:41:00,P2P,Fuel,1437,SUCCESS,Gujarat,ICICI,ICICI,iOS,WiFi,16,Friday,False,16
TXN0000000695,2024-01-18 12:12:00,P2P,Utilities,2228,SUCCESS,Telangana,SBI,Axis,Android,4G,12,Thursday,False,12
TXN0000000696,2024-01-10 01:41:00,P2P,Education,1312,FAILED,Telangana,SBI,HDFC,Android,4G,1,Wednesday,False,1
TXN0000000697,2024-01-04 05:05:00,P2P,Utilities,5764,SUCCESS,Tamil Nadu,SBI,IndusInd,Android,4G,5,Thursday,False,5
TXN0000000698,2024-11-19 10:09:00,Bill Payment,Grocery,3765,SUCCESS,Uttar Pradesh,ICICI,HDFC,iOS,5G,10,Tuesday,False,10
TXN0000000699,2024-08-08 21:59:00,P2M,Utilities,3122,SUCCESS,Maharashtra,SBI,PNB,Android,5G,21,Thursday,False,21
TXN0000000700,2024-09-29 21:11:00,P2P,Shopping,440,SUCCESS,Maharashtra,Yes Bank,IndusInd,iOS,4G,21,Sunday,True,21
TXN0000000701,2024-06-16 23:19:00,P2P,Food,1070,SUCCESS,Telangana,IndusInd,IndusInd,Web,4G,23,Sunday,True,23
TXN0000000702,2024-06-28 18:54:00,P2P,Healthcare,421,SUCCESS,Maharashtra,ICICI,IndusInd,Android,WiFi,18,Friday,False,18
TXN0000000703,2024-04-18 20:18:00,P2M,Grocery,2055,SUCCESS,West Bengal,PNB,ICICI,Android,5G,20,Thursday,False,20
TXN0000000704,2024-07-23 18:27:00,P2P,Shopping,4081,SUCCESS,Telangana,SBI,HDFC,iOS,4G,18,Tuesday,False,18
TXN0000000705,2024-03-18 15:52:00,P2M,Food,1659,SUCCESS,Maharashtra,SBI,Yes Bank,Android,4G,15,Monday,False,15
TXN0000000706,2024-05-01 18:23:00,P2P,Grocery,314,SUCCESS,Tamil Nadu,SBI,Kotak,Android,4G,18,Wednesday,False,18
TXN0000000707,2024-04-29 19:48:00,Bill Payment,Fuel,2962,SUCCESS,Karnataka,SBI,Yes Bank,Android,4G,19,Monday,False,19
TXN0000000708,2024-12-25 16:42:00,P2P,Grocery,197,SUCCESS,Maharashtra,ICICI,IndusInd,iOS,4G,16,Wednesday,False,16
TXN0000000709,2024-04-11 10:16:00,P2P,Transport,105,SUCCESS,Andhra Pradesh,Axis,PNB,Android,4G,10,Thursday,False,10
TXN0000000710,2024-02-27 17:09:00,P2M,Food,103,SUCCESS,Uttar Pradesh,Yes Bank,Axis,Android,WiFi,17,Tuesday,False,17
TXN0000000711,2024-05-02 22:55:00,P2P,Other,324,SUCCESS,West Bengal,IndusInd,Axis,iOS,4G,22,Thursday,False,22
TXN0000000712,2024-06-07 13:19:00,P2M,Transport,131,SUCCESS,Gujarat,Axis,SBI,Android,5G,13,Friday,False,13
TXN0000000713,2024-03-05 22:55:00,P2P,Utilities,3092,SUCCESS,Andhra Pradesh,Axis,ICICI,Android,4G,22,Tuesday,False,22
TXN0000000714,2024-07-08 21:30:00,P2M,Transport,40,SUCCESS,Maharashtra,SBI,HDFC,Web,4G,21,Monday,False,21
TXN0000000715,2024-09-01 23:57:00,Bill Payment,Entertainment,258,SUCCESS,Telangana,Axis,SBI,Android,5G,23,Sunday,True,23
TXN0000000716,2024-04-22 11:33:00,P2P,Shopping,6048,SUCCESS,Tamil Nadu,HDFC,ICICI,Android,4G,11,Monday,False,11
TXN0000000717,2024-04-07 19:57:00,P2M,Transport,563,SUCCESS,Telangana,HDFC,SBI,Android,4G,19,Sunday,True,19
TXN0000000718,2024-03-19 16:20:00,P2M,Grocery,1835,SUCCESS,Tamil Nadu,ICICI,SBI,Android,5G,16,Tuesday,False,16
TXN0000000719,2024-09-30 23:00:00,P2M,Transport,85,SUCCESS,Maharashtra,Kotak,Axis,iOS,4G,23,Monday,False,23
TXN0000000720,2024-04-25 19:50:00,P2P,Grocery,883,SUCCESS,Delhi,SBI,Yes Bank,Android,5G,19,Thursday,False,19
TXN0000000721,2024-07-12 12:10:00,P2P,Entertainment,899,SUCCESS,Uttar Pradesh,HDFC,Yes Bank,Android,4G,12,Friday,False,12
TXN0000000722,2024-05-12 23:48:00,Bill Payment,Education,573,SUCCESS,Karnataka,Yes Bank,HDFC,Android,5G,23,Sunday,True,23
TXN0000000723,2024-03-14 19:56:00,P2M,Fuel,324,SUCCESS,Karnataka,SBI,Axis,Android,WiFi,19,Thursday,False,19
TXN0000000724,2024-12-19 05:54:00,P2M,Grocery,96,SUCCESS,Maharashtra,PNB,Yes Bank,Android,5G,5,Thursday,False,5
TXN0000000725,2024-01-20 21:05:00,P2M,Grocery,151,SUCCESS,Telangana,Yes Bank,PNB,Android,5G,21,Saturday,True,21
TXN0000000726,2024-12-27 08:56:00,P2M,Utilities,266,SUCCESS,Maharashtra,IndusInd,Kotak,Android,4G,8,Friday,False,8
TXN0000000727,2024-02-20 19:50:00,Bill Payment,Shopping,188,SUCCESS,Uttar Pradesh,Yes Bank,SBI,Android,4G,19,Tuesday,False,19
TXN0000000728,2024-11-26 15:53:00,P2P,Utilities,1682,SUCCESS,Andhra Pradesh,PNB,Kotak,Android,4G,15,Tuesday,False,15
TXN0000000729,2024-10-05 10:30:00,P2M,Other,927,SUCCESS,Telangana,SBI,Yes Bank,Android,5G,10,Saturday,True,10
TXN0000000730,2024-12-23 10:33:00,Bill Payment,Fuel,318,SUCCESS,Uttar Pradesh,ICICI,HDFC,Android,5G,10,Monday,False,10
TXN0000000731,2024-10-14 18:41:00,P2M,Fuel,973,SUCCESS,Karnataka,HDFC,PNB,Android,WiFi,18,Monday,False,18
TXN0000000732,2024-07-09 14:46:00,P2P,Fuel,619,SUCCESS,Delhi,Kotak,SBI,Android,4G,14,Tuesday,False,14
TXN0000000733,2024-02-14 21:40:00,Bill Payment,Other,243,SUCCESS,Karnataka,Axis,SBI,Android,4G,21,Wednesday,False,21
TXN0000000734,2024-04-16 10:26:00,P2P,Utilities,4103,SUCCESS,Karnataka,Axis,ICICI,Web,4G,10,Tuesday,False,10
TXN0000000735,2024-04-20 09:39:00,P2M,Shopping,738,SUCCESS,Uttar Pradesh,SBI,SBI,Android,3G,9,Saturday,True,9
TXN0000000736,2024-12-15 20:09:00,P2M,Shopping,440,SUCCESS,Andhra Pradesh,SBI,PNB,Android,4G,20,Sunday,True,20
TXN0000000737,2024-08-26 21:59:00,Bill Payment,Grocery,2150,SUCCESS,Tamil Nadu,SBI,HDFC,Android,3G,21,Monday,False,21
TXN0000000738,2024-05-31 15:37:00,P2M,Other,412,SUCCESS,Maharashtra,HDFC,PNB,iOS,4G,15,Friday,False,15
TXN0000000739,2024-07-26 07:02:00,Bill Payment,Transport,69,FAILED,Andhra Pradesh,Yes Bank,IndusInd,iOS,4G,7,Friday,False,7
TXN0000000740,2024-06-21 18:51:00,P2P,Fuel,1742,SUCCESS,West Bengal,HDFC,SBI,Android,5G,18,Friday,False,18
TXN0000000741,2024-10-30 17:37:00,Recharge,Healthcare,361,SUCCESS,Karnataka,SBI,ICICI,Android,5G,17,Wednesday,False,17
TXN0000000742,2024-10-07 10:06:00,P2P,Entertainment,288,SUCCESS,Uttar Pradesh,ICICI,ICICI,Android,4G,10,Monday,False,10
TXN0000000743,2024-05-23 21:56:00,P2P,Food,152,SUCCESS,West Bengal,Kotak,Axis,Android,4G,21,Thursday,False,21
TXN0000000744,2024-03-06 23:50:00,Bill Payment,Food,282,SUCCESS,Gujarat,Kotak,IndusInd,Android,5G,23,Wednesday,False,23
TXN0000000745,2024-08-15 12:52:00,P2P,Transport,90,SUCCESS,Andhra Pradesh,PNB,SBI,Android,4G,12,Thursday,False,12
TXN0000000746,2024-12-04 16:12:00,Bill Payment,Entertainment,104,SUCCESS,Tamil Nadu,SBI,HDFC,Web,5G,16,Wednesday,False,16
TXN0000000747,2024-11-25 15:53:00,Bill Payment,Entertainment,169,SUCCESS,Delhi,PNB,IndusInd,Android,4G,15,Monday,False,15
TXN0000000748,2024-09-04 14:26:00,P2P,Other,2333,SUCCESS,Tamil Nadu,PNB,SBI,Android,5G,14,Wednesday,False,14
TXN0000000749,2024-05-19 13:12:00,P2P,Healthcare,231,SUCCESS,Rajasthan,Kotak,SBI,Android,4G,13,Sunday,True,13
TXN0000000750,2024-05-09 11:49:00,Bill Payment,Food,1257,SUCCESS,Karnataka,Yes Bank,SBI,Android,4G,11,Thursday,False,11
TXN0000000751,2024-05-22 20:48:00,P2M,Other,2293,SUCCESS,Maharashtra,HDFC,IndusInd,iOS,4G,20,Wednesday,False,20
TXN0000000752,2024-07-28 11:25:00,P2P,Grocery,1771,SUCCESS,Telangana,SBI,PNB,iOS,5G,11,Sunday,True,11
TXN0000000753,2024-11-24 13:20:00,Bill Payment,Other,1233,SUCCESS,Maharashtra,PNB,SBI,Android,4G,13,Sunday,True,13
TXN0000000754,2024-01-07 10:12:00,Bill Payment,Shopping,1232,SUCCESS,Maharashtra,HDFC,SBI,iOS,3G,10,Sunday,True,10
TXN0000000755,2024-08-28 17:18:00,P2M,Food,155,SUCCESS,Telangana,HDFC,Yes Bank,Android,4G,17,Wednesday,False,17
